Season,First Name,Last Name,Team,Age,PP,2P,WAR,GB,GP,PA,AB,H,HR,AVG,OBP,SLG,OPS,R,1B,2B,3B,RBI,XBH,SB,CS,BB,K,wOBA,ISO,BABIP,SH,SF,TB,HBP,E,PB,PA/G,AB/HR,K%,BB%,XBH%,wRAA,wSB,Def,Pos,Corr,RAA,WAA,WAR,qAVG,Aggr,SB%,RS%,E/GF,PB/GF,adjBA
20,Yoba,Polomito,BSD,21,2B,SS,2.9,80,80,294,264,69,15,.261,.333,.504,.837,40,38,13,3,42,31,6,2,27,35,.363,.242,.251,0,1,133,2,7,0,3.7,17.6,0.1325757576,.092,.449,10.33,0.15,-1.61,-0.19,0.231,8.92,0.89,2.9,0.261,0.119,0.750,0.301,0.098,0.000,0.300
20,Kellan,Zuniga,CAS,27,1B,,2.0,76,80,254,226,60,8,.265,.346,.434,.780,38,39,12,1,33,21,7,0,27,65,.345,.168,.340,0,0,98,1,1,0,3.2,28.3,0.2876106195,.106,.350,3.52,1.25,-0.23,-2.26,0.200,2.49,0.25,2.0,0.265,0.104,1.000,0.375,0.015,0.000,0.238
20,Winston,Person,PIT,27,LF,OF,2.4,73,80,235,206,55,7,.267,.353,.432,.785,38,36,11,1,35,19,10,1,27,45,.348,.165,.310,0,1,89,1,1,0,2.9,29.4,0.2184466019,.115,.345,5.07,1.41,0.28,0.67,0.185,7.61,0.76,2.4,0.267,0.172,0.909,0.408,0.015,0.000,0.258
20,Zariyah,Hail,DUB,24,LF,OF,2.4,76,80,263,233,65,8,.279,.354,.468,.821,27,39,16,2,34,26,0,0,27,28,.359,.189,.286,0,2,109,1,2,0,3.3,29.1,0.1201716738,.103,.400,6.05,-0.15,-0.47,0.70,0.207,6.34,0.64,2.4,0.279,0.000,0.000,0.224,0.030,0.000,0.288
20,Nash,Yun,JAK,28,3B,,2.5,80,80,270,235,66,8,.281,.364,.421,.786,33,49,9,0,31,17,0,1,27,47,.350,.140,.319,1,2,99,5,6,0,3.4,29.4,0.2,.100,.258,6.33,-0.63,-0.52,1.25,0.212,6.64,0.67,2.5,0.281,0.012,0.000,0.278,0.084,0.000,0.264
20,Leona,DeLeon,CAR,21,RF,LF,1.9,80,80,282,251,72,9,.287,.365,.450,.815,36,52,8,3,41,20,6,4,27,34,.361,.163,.303,0,0,113,4,4,0,3.5,27.9,0.1354581673,.096,.278,5.40,-0.78,-1.87,-2.93,0.222,0.04,0.00,1.9,0.287,0.120,0.600,0.287,0.056,0.000,0.284
20,Tycho,Raikkonen,MTL,24,SS,2B,3.8,80,80,270,238,77,13,.324,.396,.584,.980,41,41,23,0,41,36,1,2,27,63,.422,.261,.393,2,1,139,2,3,0,3.4,18.3,0.2647058824,.100,.468,19.71,-0.85,1.69,-0.77,0.212,19.99,2.01,3.8,0.324,0.043,0.333,0.301,0.042,0.000,0.259
20,Yvonne,Hicks,MFP,36,SS,,0.3,78,80,226,195,31,5,.159,.267,.256,.523,18,22,4,0,14,9,0,0,26,60,.246,.097,.198,1,1,50,3,3,0,2.8,39.0,0.3076923077,.115,.290,-14.20,-0.11,1.58,-0.15,0.178,-12.70,-1.27,0.3,0.159,0.000,0.000,0.236,0.043,0.000,0.226
20,Jasiah,May,CDMX,37,SS,3B,0.3,80,80,235,208,43,2,.207,.294,.260,.553,16,36,5,0,17,7,0,0,26,71,.258,.053,.301,0,1,54,0,7,0,2.9,104.0,0.3413461538,.111,.163,-12.59,-0.13,-1.23,0.65,0.185,-13.12,-1.32,0.3,0.207,0.000,0.000,0.209,0.098,0.000,0.204
20,Ella,Bamber,SCS,36,2B,SS,1.0,73,80,229,202,49,5,.243,.328,.342,.669,21,39,5,0,18,10,0,0,26,44,.303,.099,.286,0,1,69,0,6,0,2.9,40.4,0.2178217822,.114,.204,-4.67,-0.14,-1.16,-0.18,0.180,-5.97,-0.60,1.0,0.243,0.000,0.000,0.229,0.092,0.000,0.252
20,Jamal,El-Mehdi,SEO,30,RF,LF,1.7,80,80,276,244,66,13,.270,.338,.488,.826,39,40,12,1,44,26,3,4,26,52,.358,.217,.290,1,4,119,1,3,0,3.5,18.8,0.2131147541,.094,.394,3.55,-1.35,-1.08,-2.93,0.217,-1.60,-0.16,1.7,0.270,0.104,0.429,0.325,0.042,0.000,0.273
20,Finley,Hester,MUN,30,1B,,2.8,80,80,271,239,74,9,.310,.384,.498,.882,31,47,18,0,44,27,1,1,26,25,.385,.188,.314,0,2,119,4,1,0,3.4,26.6,0.1046025105,.096,.365,11.97,-0.42,-0.20,-2.37,0.213,9.19,0.92,2.8,0.310,0.026,0.500,0.232,0.014,0.000,0.295
20,Paxton,Green,NYF,29,RF,OF,3.5,74,80,264,234,73,13,.312,.379,.573,.951,46,38,22,0,45,35,0,1,26,51,.408,.261,.347,0,3,134,1,1,0,3.3,18.0,0.2179487179,.098,.479,17.27,-0.59,0.45,-0.60,0.207,16.73,1.68,3.5,0.312,0.015,0.000,0.379,0.015,0.000,0.274
20,Sleve,McDichael,MTL,33,C,OF,3.4,70,80,234,201,65,8,.323,.408,.517,.925,26,42,15,0,37,23,0,0,26,29,.404,.194,.343,1,2,104,4,0,0,2.9,25.1,0.144278607,.111,.354,13.81,-0.16,0.85,2.88,0.184,17.57,1.76,3.4,0.323,0.000,0.000,0.207,0.000,0.000,0.285
20,Bogo,Boneless,CAR,25,SS,3B,-0.2,71,80,219,190,33,6,.174,.275,.300,.575,22,21,6,0,13,12,0,0,25,52,.264,.126,.203,1,1,57,2,11,0,2.7,31.7,0.2736842105,.114,.364,-12.70,-0.10,-4.86,0.57,0.172,-16.92,-1.70,-0.2,0.174,0.000,0.000,0.296,0.174,0.000,0.240
20,Monsieur,Doofy,JAK,30,SS,IF,0.9,78,80,233,204,43,7,.211,.302,.353,.655,26,28,8,0,29,15,0,0,25,79,.295,.142,.303,1,1,72,2,10,0,2.9,29.1,0.387254902,.107,.349,-4.77,-0.12,-3.54,0.97,0.183,-7.28,-0.73,0.9,0.211,0.000,0.000,0.302,0.144,0.000,0.208
20,James,Forrest,PIT,33,RF,1B/OF,1.5,77,80,247,218,49,9,.225,.301,.399,.700,23,29,11,0,30,20,2,0,25,58,.309,.174,.260,1,3,87,0,1,0,3.1,24.2,0.2660550459,.101,.408,-2.46,0.28,0.40,-0.07,0.194,-1.66,-0.17,1.5,0.225,0.037,1.000,0.215,0.015,0.000,0.249
20,Stefan,Bond,NYF,23,RF,LF,1.2,75,80,258,224,51,8,.228,.320,.397,.718,36,31,10,2,31,20,9,5,25,63,.320,.170,.279,2,1,89,6,3,0,3.2,28.0,0.28125,.097,.392,-1.19,-0.58,-1.16,-2.75,0.203,-5.48,-0.55,1.2,0.228,0.226,0.643,0.378,0.045,0.000,0.241
20,Dunstable,Chumpsford,CDMX,36,1B,3B,1.1,80,80,282,250,58,7,.232,.302,.360,.662,25,40,11,0,36,18,0,0,25,28,.295,.128,.233,1,4,90,2,2,0,3.5,35.7,0.112,.089,.310,-6.77,-0.15,-0.09,-1.39,0.222,-8.18,-0.82,1.1,0.232,0.000,0.000,0.231,0.028,0.000,0.286
20,Mike,Quackenbush,MSLA,25,1B,3B,2.0,79,80,284,252,62,11,.246,.324,.433,.756,31,38,12,1,39,24,8,2,25,45,.333,.187,.258,0,2,109,5,3,0,3.6,22.9,0.1785714286,.088,.387,1.65,0.55,-0.90,-1.37,0.223,0.15,0.02,2.0,0.246,0.147,0.800,0.247,0.043,0.000,0.277
20,Fernando,Mota,DUB,32,3B,SS,1.5,78,80,257,229,57,4,.249,.327,.336,.663,34,45,8,0,24,12,10,0,25,48,.301,.087,.298,0,1,77,2,4,0,3.2,57.3,0.2096069869,.097,.211,-5.92,1.84,0.87,0.06,0.202,-2.94,-0.30,1.5,0.249,0.139,1.000,0.375,0.058,0.000,0.249
20,Marge,Lowbrau,DAK,36,1B,3B,2.1,78,80,279,253,65,11,.257,.324,.439,.762,34,41,13,0,29,24,0,0,25,49,.336,.182,.280,1,0,111,0,0,0,3.5,23.0,0.1936758893,.090,.369,2.18,-0.14,1.45,-1.36,0.219,2.34,0.23,2.1,0.257,0.000,0.000,0.291,0.000,0.000,0.272
20,Dave,Barnett,BSD,26,SS,2B,1.3,65,80,216,186,50,2,.269,.352,.360,.712,16,37,11,0,16,13,2,0,25,42,.320,.091,.329,0,4,67,1,6,0,2.7,93.0,0.2258064516,.116,.260,0.41,0.26,-1.43,-0.63,0.170,-1.22,-0.12,1.3,0.269,0.032,1.000,0.189,0.104,0.000,0.240
20,Hiroyuki,Sakai,JAK,27,CF,1B,2.1,80,80,297,269,73,5,.271,.333,.405,.739,33,47,21,0,24,26,7,4,25,33,.326,.134,.292,0,2,109,1,0,0,3.7,53.8,0.1226765799,.084,.356,1.42,-0.56,0.75,-0.87,0.233,0.97,0.10,2.1,0.271,0.151,0.636,0.298,0.000,0.000,0.276
20,Chick,Gandil,MSLA,28,CF,OF,1.9,77,80,248,217,60,7,.276,.354,.438,.791,33,41,10,2,26,19,13,4,25,53,.349,.161,.333,2,2,95,2,4,0,3.1,31.0,0.2442396313,.101,.317,4.63,0.65,-2.23,-0.84,0.195,2.41,0.24,1.9,0.276,0.250,0.765,0.325,0.058,0.000,0.249
20,Kaden,Diligence,BUS,35,1B,OF,2.0,74,80,240,208,60,9,.288,.358,.481,.839,27,38,13,0,34,22,1,0,25,43,.363,.192,.315,0,6,100,1,0,0,3.0,23.1,0.2067307692,.104,.367,4.22,0.06,0.83,-1.94,0.189,3.37,0.34,2.0,0.288,0.016,1.000,0.234,0.000,0.000,0.268
20,Mayodae,Noche,NYN,30,1B,,2.5,80,80,299,266,78,9,.293,.357,.462,.819,45,52,16,1,42,26,1,1,25,39,.359,.169,.312,2,3,123,3,2,0,3.7,29.6,0.1466165414,.084,.333,7.90,-0.42,-0.99,-2.37,0.235,4.34,0.44,2.5,0.293,0.025,0.500,0.371,0.028,0.000,0.280
20,Alaia,Novak,BSD,29,1B,,4.0,76,80,280,249,78,16,.313,.380,.582,.962,48,46,13,3,41,32,13,3,25,40,.413,.269,.318,1,2,145,3,0,0,3.5,15.6,0.1606425703,.089,.410,21.08,1.09,0.56,-2.26,0.220,20.69,2.08,4.0,0.313,0.216,0.813,0.356,0.000,0.000,0.297
20,Griffin,Steelmeister,NGO,30,CF,OF,1.2,77,80,274,247,59,5,.239,.307,.336,.643,29,46,7,1,20,13,10,3,24,41,.289,.097,.266,0,2,83,1,1,0,3.4,49.4,0.1659919028,.088,.220,-6.44,0.50,0.13,-0.84,0.215,-6.43,-0.65,1.2,0.239,0.183,0.769,0.304,0.015,0.000,0.264
20,Colin,McRally,CDMX,19,CF,,1.4,76,80,272,241,59,2,.245,.317,.349,.666,33,41,13,3,15,18,10,4,24,27,.298,.104,.265,1,3,84,3,0,0,3.4,120.5,0.112033195,.088,.305,-5.81,0.05,0.69,0.08,0.214,-4.78,-0.48,1.4,0.245,0.206,0.714,0.369,0.000,0.000,0.272
20,Waldorf,Quantum,PDX,30,CF,1B,2.1,79,79,277,248,63,11,.254,.326,.452,.778,37,37,14,1,32,26,2,1,24,66,.341,.198,.302,1,1,112,3,0,0,3.5,22.5,0.2661290323,.087,.413,2.33,-0.19,0.74,-0.86,0.218,2.24,0.22,2.1,0.254,0.047,0.667,0.329,0.000,0.000,0.251
20,Swamp,Donkey,PIT,34,SS,,1.8,75,80,260,235,60,8,.255,.327,.413,.740,31,41,9,2,28,19,2,2,24,47,.328,.157,.289,0,0,97,1,5,0,3.3,29.4,0.2,.092,.317,1.44,-0.64,-0.14,-0.14,0.204,0.72,0.07,1.8,0.255,0.061,0.500,0.299,0.075,0.000,0.264
20,Eustice,Wankah,SCS,27,1B,,2.6,79,80,281,251,65,15,.259,.332,.514,.846,41,31,19,0,45,34,0,0,24,30,.367,.255,.242,1,1,129,4,0,0,3.5,16.7,0.1195219124,.085,.523,8.16,-0.13,0.58,-2.34,0.221,6.48,0.65,2.6,0.259,0.000,0.000,0.333,0.000,0.000,0.306
20,Captain,Price,PDX,29,2B,SS,2.1,79,80,269,240,63,11,.263,.328,.446,.774,35,41,11,0,22,22,1,0,24,32,.339,.183,.260,1,3,107,1,4,0,3.4,21.8,0.1333333333,.089,.349,1.81,0.06,0.70,-0.19,0.211,2.59,0.26,2.1,0.263,0.015,1.000,0.312,0.057,0.000,0.292
20,Maxime,Mendoza,CAR,27,2B,SS,1.9,77,80,273,246,65,8,.264,.328,.423,.751,39,43,13,1,30,22,5,1,24,26,.331,.159,.268,2,1,104,0,3,0,3.4,30.8,0.1056910569,.088,.338,-1.25,0.40,1.39,-0.19,0.215,0.57,0.06,1.9,0.264,0.090,0.833,0.383,0.044,0.000,0.291
20,Buck,Dancer,HON,20,CF,1B,1.6,68,70,216,189,50,3,.265,.349,.344,.693,24,41,6,0,26,9,7,2,24,48,.315,.079,.338,1,1,65,1,0,0,3.1,63.0,0.253968254,.111,.180,1.29,0.36,0.64,-0.74,0.170,1.71,0.17,1.6,0.265,0.136,0.778,0.292,0.000,0.000,0.235
20,Khat,Rotha,SCS,29,SS,2B,2.9,78,80,270,236,64,15,.271,.346,.538,.884,35,31,18,0,49,33,0,0,24,58,.380,.267,.293,1,4,127,5,4,0,3.4,15.7,0.2457627119,.089,.516,10.64,-0.13,0.80,-0.75,0.212,10.78,1.08,2.9,0.271,0.000,0.000,0.256,0.058,0.000,0.271
20,Callan,Stout,CDMX,33,LF,OF,2.5,71,80,256,227,66,8,.291,.361,.476,.837,31,41,16,1,21,25,6,5,24,39,.366,.185,.319,1,2,108,2,2,0,3.2,28.4,0.1718061674,.094,.379,8.24,-1.20,-0.54,0.65,0.201,7.36,0.74,2.5,0.291,0.164,0.545,0.274,0.032,0.000,0.273
20,Julie,Mao,CAS,27,3B,SS,3.2,71,80,238,214,64,14,.299,.370,.537,.907,30,41,9,0,41,23,1,0,24,58,.394,.238,.352,0,0,115,0,1,0,3.0,15.3,0.2710280374,.101,.359,12.50,0.06,2.87,0.06,0.187,15.67,1.57,3.2,0.299,0.015,1.000,0.216,0.016,0.000,0.264
20,Chewie,Crosby,BOS,21,CF,OF,2.3,78,80,291,261,81,3,.310,.375,.410,.785,29,61,17,0,26,20,7,3,24,34,.349,.100,.345,0,2,107,4,0,0,3.6,87.0,0.1302681992,.082,.247,3.07,-0.14,0.93,-0.85,0.229,3.24,0.32,2.3,0.310,0.112,0.700,0.245,0.000,0.000,0.269
20,Cannoli,Buccellato,HAV,27,3B,SS,1.2,73,80,249,221,52,4,.235,.309,.362,.671,29,33,14,1,25,19,2,1,23,53,.300,.127,.291,3,1,80,1,5,0,3.1,55.3,0.2398190045,.092,.365,-5.03,-0.17,-0.18,0.06,0.196,-5.13,-0.51,1.2,0.235,0.053,0.667,0.347,0.077,0.000,0.241
20,Paavo,Jokela,MTL,26,LF,RF,1.4,79,80,280,253,60,7,.237,.301,.368,.669,33,41,12,0,31,19,7,0,23,62,.298,.130,.285,1,2,93,1,1,0,3.5,36.1,0.2450592885,.082,.317,-7.31,1.26,0.23,0.76,0.220,-4.83,-0.48,1.4,0.237,0.108,1.000,0.338,0.014,0.000,0.246
20,Maximus,Power,DAK,35,SS,3B,1.6,76,80,263,233,58,6,.249,.318,.373,.691,25,41,11,0,20,17,2,1,23,51,.308,.124,.291,2,3,87,2,4,0,3.3,38.8,0.2188841202,.087,.293,-3.68,-0.19,0.92,0.61,0.207,-2.14,-0.21,1.6,0.249,0.045,0.667,0.247,0.059,0.000,0.252
20,Shark,Burgess,VAL,25,3B,1B,2.0,71,80,236,208,52,10,.250,.322,.442,.764,37,33,8,1,36,19,3,4,23,48,.334,.192,.273,0,4,92,1,1,0,3.0,20.8,0.2307692308,.097,.365,2.81,-1.32,2.31,-0.47,0.185,3.50,0.35,2.0,0.250,0.123,0.429,0.409,0.016,0.000,0.264
20,Salvador,Mancini,SPT,28,1B,LF,2.0,80,80,283,255,64,10,.251,.316,.435,.751,32,37,17,0,42,27,0,1,23,41,.329,.184,.262,1,2,111,2,1,0,3.5,25.5,0.1607843137,.081,.422,2.37,-0.58,-0.20,-1.17,0.222,0.64,0.06,2.0,0.251,0.016,0.000,0.278,0.014,0.000,0.279
20,Florence,Hope,GLA,36,1B,,1.6,76,80,251,227,60,9,.264,.335,.427,.762,26,41,10,0,28,19,2,3,23,50,.337,.163,.304,0,0,97,1,0,0,3.1,25.2,0.2202643172,.092,.317,1.42,-1.09,0.56,-2.26,0.197,-1.18,-0.12,1.6,0.264,0.077,0.400,0.227,0.000,0.000,0.262
20,Duarte,Silva,NYF,35,SS,,2.2,70,80,240,214,57,9,.266,.342,.430,.772,32,40,8,0,34,17,2,0,23,60,.342,.164,.329,0,1,92,2,2,0,3.0,23.8,0.2803738318,.096,.298,3.03,0.26,1.97,-0.13,0.189,5.31,0.53,2.2,0.266,0.031,1.000,0.315,0.032,0.000,0.245
20,Kole,Duke,NYN,37,SS,2B,2.3,70,80,238,208,56,8,.269,.346,.452,.798,32,35,12,1,29,21,0,0,23,35,.350,.183,.286,1,3,94,3,1,0,3.0,26.0,0.1682692308,.097,.375,4.53,-0.13,2.76,-0.68,0.187,6.67,0.67,2.3,0.269,0.000,0.000,0.324,0.016,0.000,0.276
20,Pete,Wheeler,BOS,29,RF,1B/OF,1.6,74,80,238,207,56,4,.271,.353,.386,.740,30,43,6,3,26,13,13,4,23,38,.331,.116,.313,3,1,80,4,1,0,3.0,51.8,0.1835748792,.097,.232,-0.91,0.65,0.35,-0.07,0.187,0.21,0.02,1.6,0.271,0.243,0.765,0.329,0.015,0.000,0.258
20,Ibrahim,Abate,JAK,28,CF,1B/OF,2.7,77,80,273,247,69,13,.279,.344,.486,.830,41,44,12,0,36,25,0,0,23,46,.363,.206,.296,0,1,120,2,1,0,3.4,19.0,0.1862348178,.084,.362,9.03,-0.15,0.15,-0.63,0.215,8.61,0.86,2.7,0.279,0.000,0.000,0.346,0.015,0.000,0.281
20,Petres,Rojas,CHI,35,3B,SS,2.4,77,80,270,243,68,11,.280,.346,.490,.835,36,40,16,1,38,28,2,0,23,35,.364,.210,.288,1,1,119,2,10,0,3.4,22.1,0.1440329218,.085,.412,9.26,0.26,-3.91,0.06,0.212,5.88,0.59,2.4,0.280,0.031,1.000,0.305,0.146,0.000,0.288
20,Masahiro,Hu,MTL,19,1B,C,1.8,80,80,273,247,70,5,.283,.349,.393,.742,23,54,10,1,30,16,1,1,23,39,.332,.109,.320,1,0,97,2,1,0,3.4,49.4,0.1578947368,.084,.229,0.40,-0.42,-0.21,-0.46,0.215,-0.48,-0.05,1.8,0.283,0.025,0.500,0.200,0.014,0.000,0.267
20,Robin,Rufner,PAL,24,CF,OF,2.4,73,80,223,194,56,7,.289,.374,.479,.853,31,36,10,3,34,20,18,6,23,56,.374,.191,.371,1,1,93,4,0,0,2.8,27.7,0.2886597938,.103,.357,7.97,0.76,0.87,-0.80,0.175,8.99,0.90,2.4,0.289,0.381,0.750,0.316,0.000,0.000,0.239
20,Commander,Shepard,BBR,28,2B,SS,2.8,76,76,268,242,73,8,.302,.362,.479,.841,32,47,17,1,34,26,3,2,23,16,.367,.178,.295,0,2,116,1,4,0,3.5,30.3,0.06611570248,.086,.356,9.16,-0.45,0.56,-0.18,0.211,9.29,0.93,2.8,0.302,0.070,0.600,0.270,0.059,0.000,0.303
20,Einhardt,Dampflok,BUS,22,RF,,1.8,79,80,253,226,69,7,.305,.364,.456,.819,29,49,13,0,34,20,1,4,23,41,.358,.150,.341,0,4,103,0,0,0,3.2,32.3,0.1814159292,.091,.290,3.52,-1.76,1.72,-2.85,0.199,0.83,0.08,1.8,0.305,0.069,0.200,0.259,0.000,0.000,0.267
20,Antoine,Goldsmith,CAS,19,3B,2B,2.2,69,80,228,203,62,9,.305,.373,.453,.826,25,50,3,0,28,12,0,0,23,48,.364,.148,.358,0,2,92,0,2,0,2.9,22.6,0.236453202,.101,.194,6.64,-0.16,1.54,-1.93,0.179,6.26,0.63,2.2,0.305,0.000,0.000,0.211,0.033,0.000,0.260
20,Hudson,Dakota,BUS,29,CF,1B/OF,2.5,79,80,301,271,84,7,.310,.365,.476,.841,45,56,18,3,35,28,12,5,23,25,.366,.166,.318,2,3,129,2,3,0,3.8,38.7,0.09225092251,.076,.333,6.08,-0.03,-1.40,-0.65,0.237,4.25,0.43,2.5,0.310,0.210,0.706,0.373,0.043,0.000,0.290
20,Lola,Dominguez,HON,28,1B,,3.0,77,80,261,235,74,8,.315,.379,.485,.864,30,50,16,0,30,24,3,0,23,20,.379,.170,.317,0,1,114,2,2,0,3.3,29.4,0.08510638298,.088,.324,14.81,0.44,-1.01,-2.29,0.205,12.15,1.22,3.0,0.315,0.040,1.000,0.242,0.029,0.000,0.298
20,Robo,Jugo,HON,24,RF,OF,3.5,80,80,272,244,77,11,.316,.371,.549,.921,41,43,22,1,43,34,2,2,23,26,.395,.234,.313,0,4,134,1,3,0,3.4,22.2,0.106557377,.085,.442,18.84,-0.65,-1.03,-0.65,0.214,16.73,1.68,3.5,0.316,0.060,0.500,0.333,0.042,0.000,0.300
20,Monster,Launcheros,SEO,30,2B,3B,3.5,77,80,271,243,80,14,.329,.385,.556,.941,42,53,13,0,41,27,0,0,23,27,.406,.226,.322,1,3,135,1,3,0,3.4,17.4,0.1111111111,.085,.338,13.96,-0.17,1.50,0.67,0.213,16.17,1.62,3.5,0.329,0.000,0.000,0.311,0.044,0.000,0.307
20,Valdomiro,Takeda,CAS,25,3B,IF/OF,4.2,73,80,281,256,85,15,.332,.391,.555,.946,58,61,6,3,25,24,18,1,23,64,.411,.223,.395,0,0,142,2,0,0,3.5,17.1,0.25,.082,.282,18.57,2.96,2.85,-1.58,0.221,23.02,2.31,4.2,0.332,0.221,0.947,0.453,0.000,0.000,0.266
20,Heo,Moon,NYF,30,CF,OF,3.9,76,80,276,249,88,12,.353,.409,.554,.963,49,64,10,2,41,24,12,6,23,38,.419,.201,.380,2,1,138,1,0,0,3.5,20.8,0.1526104418,.083,.273,20.46,-0.49,0.91,-0.83,0.217,20.26,2.03,3.9,0.353,0.205,0.667,0.370,0.000,0.000,0.288
20,Gia,Starradottir,PDX,24,3B,1B,0.6,72,80,212,187,39,3,.209,.294,.299,.593,21,28,8,0,19,11,0,0,22,68,.271,.091,.308,1,1,56,1,1,0,2.7,62.3,0.3636363636,.104,.282,-9.87,-0.11,2.35,-0.48,0.167,-7.94,-0.80,0.6,0.181,0.000,0.000,0.305,0.016,0.000,0.202
20,Slyde,Hendricks,BBR,35,RF,LF,1.0,72,80,226,200,49,2,.245,.323,.375,.698,27,28,18,1,24,21,0,1,22,36,.311,.130,.287,0,2,75,2,2,0,2.8,100.0,0.18,.097,.429,-2.41,-0.56,-0.42,-2.64,0.178,-5.85,-0.59,1.0,0.245,0.019,0.000,0.352,0.031,0.000,0.253
20,Farchamp,Zamboni,CAS,20,LF,RF,2.0,72,80,233,208,52,10,.250,.330,.442,.773,24,34,6,2,36,18,0,0,22,52,.341,.192,.288,0,0,92,3,0,0,2.9,20.8,0.25,.094,.346,2.34,-0.13,0.93,0.70,0.183,4.02,0.40,2.0,0.250,0.000,0.000,0.209,0.000,0.000,0.259
20,Brock,Beefton,HAV,28,1B,,1.5,76,79,278,251,67,8,.267,.324,.390,.714,23,52,7,0,31,15,2,0,22,58,.316,.124,.312,0,4,98,1,1,0,3.5,31.4,0.2310756972,.079,.224,-2.05,0.24,-0.23,-2.26,0.218,-4.08,-0.41,1.5,0.267,0.027,1.000,0.183,0.015,0.000,0.253
20,Pascal,Bernard,PAL,21,RF,1B/OF,1.5,70,80,238,212,57,4,.269,.342,.406,.747,32,37,15,1,21,20,0,1,22,40,.332,.137,.314,1,1,86,2,3,0,3.0,53.0,0.1886792453,.092,.351,0.50,-0.58,-1.28,-0.07,0.187,-1.25,-0.13,1.5,0.269,0.016,0.000,0.364,0.048,0.000,0.257
20,Dom,Hudson,SPT,37,C,LF,1.8,59,74,207,182,50,3,.275,.353,.401,.754,23,35,10,2,16,15,6,2,22,32,.335,.126,.315,0,2,73,1,0,5,2.8,60.7,0.1758241758,.106,.300,2.80,0.17,-1.44,2.26,0.163,3.95,0.40,1.8,0.231,0.138,0.750,0.286,0.000,0.095,0.259
20,Jordy,Nightrider,NYF,30,3B,,1.8,69,80,225,200,55,7,.275,.348,.435,.783,31,37,11,0,35,18,4,5,22,46,.346,.160,.324,1,1,87,1,5,0,2.8,28.6,0.23,.098,.327,3.67,-1.58,-0.31,1.08,0.177,3.03,0.30,1.8,0.275,0.150,0.444,0.338,0.082,0.000,0.256
20,Amari,Tropicus,KBC,31,C,1B,2.4,55,71,186,163,46,10,.282,.368,.515,.883,28,29,6,1,27,17,0,0,22,23,.385,.233,.277,1,0,84,0,0,2,2.6,16.3,0.1411042945,.118,.370,9.13,-0.11,-0.27,1.94,0.146,10.83,1.09,2.4,0.213,0.000,0.000,0.310,0.000,0.041,0.301
20,Monty,Summit,NGO,34,2B,3B,2.6,71,80,236,206,59,6,.286,.365,.422,.787,30,43,10,0,24,16,4,1,22,53,.350,.136,.358,3,1,87,4,1,0,3.0,34.3,0.2572815534,.093,.271,6.03,0.20,2.77,0.62,0.185,9.80,0.98,2.6,0.286,0.072,0.800,0.304,0.016,0.000,0.243
20,Chonz,Foster,KBC,29,LF,RF,0.1,76,80,215,192,37,2,.193,.276,.255,.531,17,29,6,0,15,8,0,0,21,66,.247,.063,.282,1,0,49,1,3,0,2.7,96.0,0.34375,.098,.216,-13.00,-0.11,-1.38,0.74,0.169,-13.59,-1.36,0.1,0.171,0.000,0.000,0.263,0.044,0.000,0.204
20,Berry,LaCroix,CAR,34,C,LF,0.6,64,80,173,150,30,5,.200,.297,.327,.623,17,21,4,0,14,9,0,0,21,55,.283,.127,.275,1,1,49,0,0,3,2.2,30.0,0.3666666667,.121,.300,-7.36,-0.09,-0.47,2.45,0.136,-5.34,-0.54,0.6,0.139,0.000,0.000,0.261,0.000,0.053,0.213
20,Julius,Adams,BOS,34,SS,3B,0.6,75,80,248,219,48,4,.219,.296,.324,.620,29,34,9,1,26,14,2,4,21,44,.280,.105,.253,1,3,71,4,4,0,3.1,54.8,0.200913242,.085,.292,-11.27,-1.53,0.87,0.61,0.195,-11.13,-1.12,0.6,0.219,0.102,0.333,0.362,0.060,0.000,0.253
20,Churro,Bugsby,MSLA,30,RF,OF,1.0,71,80,232,207,47,6,.227,.302,.357,.659,16,33,7,1,20,14,0,0,21,36,.295,.130,.246,0,2,74,2,0,1,2.9,34.5,0.1739130435,.091,.298,-5.70,-0.12,0.74,-0.58,0.182,-5.48,-0.55,1.0,0.227,0.000,0.000,0.156,0.000,0.016,0.268
20,Carlos,Cisneros,HAV,33,RF,C,1.3,73,80,253,225,53,5,.236,.312,.356,.668,32,36,12,0,18,17,6,1,21,48,.301,.120,.279,3,0,80,4,2,0,3.2,45.0,0.2133333333,.083,.321,-4.95,0.62,-0.49,0.51,0.199,-4.11,-0.41,1.3,0.236,0.115,0.857,0.370,0.031,0.000,0.252
20,Persephone,Moonbeam,SPT,27,1B,C,1.5,73,80,245,220,52,8,.236,.310,.386,.697,18,35,9,0,29,17,0,0,21,47,.310,.150,.265,0,1,85,3,0,0,3.1,27.5,0.2136363636,.086,.327,-1.59,-0.13,0.53,-0.42,0.193,-1.42,-0.14,1.5,0.236,0.000,0.000,0.147,0.000,0.000,0.261
20,Petri,Hendrix,SPT,29,CF,OF,1.3,76,80,245,218,52,4,.239,.306,.362,.669,23,33,15,0,24,19,4,1,21,74,.297,.124,.333,0,4,79,2,0,0,3.1,54.5,0.3394495413,.086,.365,-4.14,0.23,0.91,-0.83,0.193,-3.64,-0.37,1.3,0.239,0.089,0.800,0.268,0.000,0.000,0.211
